family_key,source_path,canonical_path,relationship,source_sha256,canonical_sha256,source_byte_length,canonical_byte_length
CONTROL_CATALOG,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-13/CONTROL_CATALOG.csv,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/CONTROL_CATALOG.csv,related_historical_duplicate_draft_or_predecessor,548b9b4a6786f01a8ff4b920a44a44b7411cbb59221d851ece402c5a355bcab6,b0f319dc792957ea721e509c9cc519e9ced63bb98fff32c1ac4bf321e61e0b1e,16378,10973
CROSS_CANON_CONFLICT_AND_DEPENDENCY_MATRIX,docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0/CROSS_CANON_CONFLICT_AND_DEPENDENCY_MATRIX.md,docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0/CROSS_CANON_CONFLICT_AND_DEPENDENCY_MATRIX.md,canonical,44c2b31f49bddbfcf40e7368a3edcb642cc84ccc81a6889909b3bfe7e4742b99,44c2b31f49bddbfcf40e7368a3edcb642cc84ccc81a6889909b3bfe7e4742b99,3749,3749
CROSS_CANON_CONFLICT_AND_DEPENDENCY_MATRIX,docs/canon/reviews/drafting_minor_guardianship_safeguarding_v1_0/CROSS_CANON_CONFLICT_AND_DEPENDENCY_MATRIX.md,docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0/CROSS_CANON_CONFLICT_AND_DEPENDENCY_MATRIX.md,related_historical_duplicate_draft_or_predecessor,68b8914fe6ad69cba0c8a8c10ae45f3a2510849caf226b3a104f22fd87cb54e9,44c2b31f49bddbfcf40e7368a3edcb642cc84ccc81a6889909b3bfe7e4742b99,3623,3749
CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_0,docs/canon/reviews/global_companion_reconciliation_v1_0/source/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_0.docx,docs/canon/reviews/global_companion_reconciliation_v1_0/source/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_0.docx,canonical,f56f1053533add3f08993b7584abe43563e30eb173c83d6c6d286574ce37afe2,f56f1053533add3f08993b7584abe43563e30eb173c83d6c6d286574ce37afe2,40295,40295
CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_0,docs/canon/reviews/global_companion_reconciliation_v1_0/source/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_0.md,docs/canon/reviews/global_companion_reconciliation_v1_0/source/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_0.docx,related_historical_duplicate_draft_or_predecessor,b4a58b2071c7dcd216ad811ff8b36ae97e0e73e80e5cbf06e7ffdf4e87cd5bfe,f56f1053533add3f08993b7584abe43563e30eb173c83d6c6d286574ce37afe2,4223,40295
CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1,docs/canon/companions/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1.md,docs/canon/companions/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1.md,canonical,083c89cd95fe225959547c31efadebe4470508e72b0ce947c157d91fe1ed5af1,083c89cd95fe225959547c31efadebe4470508e72b0ce947c157d91fe1ed5af1,6827,6827
CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/source_package/extracted/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1.docx,docs/canon/companions/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1.md,related_historical_duplicate_draft_or_predecessor,544a5e666515c30fbf8b25e51183957e89e7c933937de6bfbd49d82a4c302696,083c89cd95fe225959547c31efadebe4470508e72b0ce947c157d91fe1ed5af1,13957,6827
CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/source_package/extracted/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1.md,docs/canon/companions/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1.md,related_historical_duplicate_draft_or_predecessor,9a41067be17c667dd70328ac7c7c53bf3029bd478b3f8f9b6fd8964842c06833,083c89cd95fe225959547c31efadebe4470508e72b0ce947c157d91fe1ed5af1,5558,6827
CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/source_package/extracted/validation/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1.json,docs/canon/companions/CROSS_CANON_REFERENCE_NORMALIZATION_REGISTER_V1_1.md,related_historical_duplicate_draft_or_predecessor,14ca3e61564ba3328c5fa1f22aaa356ca835edb9bf0402ef0c4296444fdc22b9,083c89cd95fe225959547c31efadebe4470508e72b0ce947c157d91fe1ed5af1,206,6827
CURRENT_STATE_ASSESSMENT,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/CURRENT_STATE_ASSESSMENT.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/CURRENT_STATE_ASSESSMENT.md,canonical,7ef99eba23d6bac43ebd9fbb3c5763c9ae09ace27c9eb41381e7503575aaedc8,7ef99eba23d6bac43ebd9fbb3c5763c9ae09ace27c9eb41381e7503575aaedc8,3895,3895
CURRENT_STATE_ASSESSMENT,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-01/CURRENT_STATE_ASSESSMENT.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/CURRENT_STATE_ASSESSMENT.md,related_historical_duplicate_draft_or_predecessor,c3712e6e3543879f0a511a4847c0e6e00d703bc4c9670297be3adb439f35b60c,7ef99eba23d6bac43ebd9fbb3c5763c9ae09ace27c9eb41381e7503575aaedc8,3895,3895
CURRENT_STATE_ASSESSMENT,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-10/CURRENT_STATE_ASSESSMENT.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/CURRENT_STATE_ASSESSMENT.md,related_historical_duplicate_draft_or_predecessor,9ff7a78ac6af06def3081728f6400b69f4434c171627bd6e11f0655265039b54,7ef99eba23d6bac43ebd9fbb3c5763c9ae09ace27c9eb41381e7503575aaedc8,3895,3895
CURRENT_STATE_ASSESSMENT,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-13/CURRENT_STATE_ASSESSMENT.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/CURRENT_STATE_ASSESSMENT.md,related_historical_duplicate_draft_or_predecessor,8be70cb4361b48ff9d1871f5d8bf8be9da93f504cd71ba8d258e2f49c4d70e42,7ef99eba23d6bac43ebd9fbb3c5763c9ae09ace27c9eb41381e7503575aaedc8,3895,3895
DEPENDENCY_REGISTER,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/DEPENDENCY_REGISTER.csv,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/DEPENDENCY_REGISTER.csv,canonical,f774897d9dde3f6b1cb576f1629f9989a6eff6609ed98eec24a0d986e0f347db,f774897d9dde3f6b1cb576f1629f9989a6eff6609ed98eec24a0d986e0f347db,1361,1361
DEPENDENCY_REGISTER,governance/pia/items/05_core_navigation_search_application_shell/source_branch_tree/docs/canon/reviews/core_navigation_search_application_shell_pia_v0_4_0/01_complete_documentary_package/03_registers/DEPENDENCY_REGISTER.csv,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/DEPENDENCY_REGISTER.csv,related_historical_duplicate_draft_or_predecessor,48fbb24626256354748328d8b627c02dd4ac4ebf88eb119e182e78c16ba9e466,f774897d9dde3f6b1cb576f1629f9989a6eff6609ed98eec24a0d986e0f347db,1440,1361
DETERMINISTIC_VALIDATION_REPORT,governance/pia/items/05_core_navigation_search_application_shell/source_branch_tree/docs/canon/reviews/core_navigation_search_application_shell_pia_v0_4_0/01_complete_documentary_package/04_review/DETERMINISTIC_VALIDATION_REPORT.json,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/DETERMINISTIC_VALIDATION_REPORT.json,related_historical_duplicate_draft_or_predecessor,6932ff90ec2ac3ee6db38fed0b6ee5baf4cb28a62c773ea928611af08fe172fe,8788af9d6435a31c4479ec32ae19b28fdd40289f80f1ba0d288c189d1306c824,3765,1396
DETERMINISTIC_VALIDATION_REPORT,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/DETERMINISTIC_VALIDATION_REPORT.json,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/DETERMINISTIC_VALIDATION_REPORT.json,canonical,8788af9d6435a31c4479ec32ae19b28fdd40289f80f1ba0d288c189d1306c824,8788af9d6435a31c4479ec32ae19b28fdd40289f80f1ba0d288c189d1306c824,1396,1396
DIRECTIVE_EXECUTION_RECORD,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_POST_CUSTODY_CLOSEOUT_AND_STATUS_RECONCILIATION/DIRECTIVE_EXECUTION_RECORD.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION/DIRECTIVE_EXECUTION_RECORD.md,related_historical_duplicate_draft_or_predecessor,77a2903aa5e81faa9908bbe25df5d3217ee557727163d77d6cb64df60f47e230,4facada3d151418c1f97c80100af36ceb8ed052ffcf38b30a6ea667779c36c7b,1356,1902
DIRECTIVE_EXECUTION_RECORD,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/DIRECTIVE_EXECUTION_RECORD.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION/DIRECTIVE_EXECUTION_RECORD.md,related_historical_duplicate_draft_or_predecessor,913cfe988b56056dd4aea04ce288fb3e77aab7c3c796dca8f5ee5c4469b2d641,4facada3d151418c1f97c80100af36ceb8ed052ffcf38b30a6ea667779c36c7b,1024,1902
DIRECTIVE_EXECUTION_RECORD,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/DIRECTIVE_EXECUTION_RECORD.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION/DIRECTIVE_EXECUTION_RECORD.md,related_historical_duplicate_draft_or_predecessor,1fe9cc6122189c45065a2e868316147847472cdafac7e59c91468181a7af56e7,4facada3d151418c1f97c80100af36ceb8ed052ffcf38b30a6ea667779c36c7b,4854,1902
DIRECTIVE_EXECUTION_RECORD,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION/DIRECTIVE_EXECUTION_RECORD.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION/DIRECTIVE_EXECUTION_RECORD.md,canonical,4facada3d151418c1f97c80100af36ceb8ed052ffcf38b30a6ea667779c36c7b,4facada3d151418c1f97c80100af36ceb8ed052ffcf38b30a6ea667779c36c7b,1902,1902
DIRECTIVE_EXECUTION_RECORD,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/DIRECTIVE_EXECUTION_RECORD.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION/DIRECTIVE_EXECUTION_RECORD.md,related_historical_duplicate_draft_or_predecessor,7b74a9c56f2e1fb51174eea9e0d70e2936e68c2acbab4b30c5100ff7b7d060d2,4facada3d151418c1f97c80100af36ceb8ed052ffcf38b30a6ea667779c36c7b,1371,1902
DOCX_RENDER_VISUAL_QA,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/render_evidence/DOCX_RENDER_VISUAL_QA.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/DOCX_RENDER_VISUAL_QA.md,related_historical_duplicate_draft_or_predecessor,55a88c8f779aa29d4e9817378eb48c8c52c1d06870ebb550a9af503b12ff9cfc,01f9d45b340e7100ce57b65ddbec004a1ade1ba92d642d3f9d311b3520a667ad,1956,1318
DOCX_RENDER_VISUAL_QA,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/DOCX_RENDER_VISUAL_QA.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/DOCX_RENDER_VISUAL_QA.md,canonical,01f9d45b340e7100ce57b65ddbec004a1ade1ba92d642d3f9d311b3520a667ad,01f9d45b340e7100ce57b65ddbec004a1ade1ba92d642d3f9d311b3520a667ad,1318,1318
DOMAIN_WORKFLOW_REVIEW,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/DOMAIN_WORKFLOW_REVIEW.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/DOMAIN_WORKFLOW_REVIEW.md,canonical,112c50808d2974ad152943db2a4f1de483976233cc599d2abb1992731cd55655,112c50808d2974ad152943db2a4f1de483976233cc599d2abb1992731cd55655,308,308
DOMAIN_WORKFLOW_REVIEW,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-01/DOMAIN_WORKFLOW_REVIEW.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/DOMAIN_WORKFLOW_REVIEW.md,related_historical_duplicate_draft_or_predecessor,c38135a4e48b3f58f4548c67229e5094e248dce1be0b4a8b6b97fe4a087d942a,112c50808d2974ad152943db2a4f1de483976233cc599d2abb1992731cd55655,308,308
DOMAIN_WORKFLOW_REVIEW,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-10/DOMAIN_WORKFLOW_REVIEW.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/DOMAIN_WORKFLOW_REVIEW.md,related_historical_duplicate_draft_or_predecessor,b183a3235cf9b4f3cab75faa3e88732390d52acd42a6bc5348d13ac1f5fab4fc,112c50808d2974ad152943db2a4f1de483976233cc599d2abb1992731cd55655,308,308
DOMAIN_WORKFLOW_REVIEW,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-13/DOMAIN_WORKFLOW_REVIEW.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/DOMAIN_WORKFLOW_REVIEW.md,related_historical_duplicate_draft_or_predecessor,51484983e52238b2bc4ef59cf56b6ffbf9b659a15f546a66308eac064ea00342,112c50808d2974ad152943db2a4f1de483976233cc599d2abb1992731cd55655,308,308
DRAFTING_WORKSPACE_README,docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0/DRAFTING_WORKSPACE_README.md,docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0/DRAFTING_WORKSPACE_README.md,canonical,4ac914b23dd1ceb5064351a6aa1befe4f78f45ae1370e0d6969482d8df9c5233,4ac914b23dd1ceb5064351a6aa1befe4f78f45ae1370e0d6969482d8df9c5233,827,827
DRAFTING_WORKSPACE_README,docs/canon/reviews/drafting_minor_guardianship_safeguarding_v1_0/DRAFTING_WORKSPACE_README.md,docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0/DRAFTING_WORKSPACE_README.md,related_historical_duplicate_draft_or_predecessor,7e0f8a0b5f88157fd4daa3b41b6be292d7822e0619b6c7b95d7809a78d2aee63,4ac914b23dd1ceb5064351a6aa1befe4f78f45ae1370e0d6969482d8df9c5233,799,827
DRIFT_VALIDATION_REPORT,governance/pia_portfolio/ES-PIA-PORTFOLIO-REALIGNMENT-V1.0.0/validation/DRIFT_VALIDATION_REPORT.json,governance/pia_portfolio/ES-PIA-PORTFOLIO-REALIGNMENT-V1.0.0/validation/DRIFT_VALIDATION_REPORT.md,related_historical_duplicate_draft_or_predecessor,9dfbff16e5adc5bd17a12e89b6b3580cbb9cc666f49989797441ac16e7de7103,c97a555874133759556ddecd3c0499efd7c6cf8100ff83d70af0f04f18bf48ae,442,531
DRIFT_VALIDATION_REPORT,governance/pia_portfolio/ES-PIA-PORTFOLIO-REALIGNMENT-V1.0.0/validation/DRIFT_VALIDATION_REPORT.md,governance/pia_portfolio/ES-PIA-PORTFOLIO-REALIGNMENT-V1.0.0/validation/DRIFT_VALIDATION_REPORT.md,canonical,c97a555874133759556ddecd3c0499efd7c6cf8100ff83d70af0f04f18bf48ae,c97a555874133759556ddecd3c0499efd7c6cf8100ff83d70af0f04f18bf48ae,531,531
EIGHT_CANON_COMPANION_LIFECYCLE_UPDATE,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/companion_updates/EIGHT_CANON_COMPANION_LIFECYCLE_UPDATE.json,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/companion_updates/EIGHT_CANON_COMPANION_LIFECYCLE_UPDATE.md,related_historical_duplicate_draft_or_predecessor,11f476eb236a10742268696de084a2a50bf939c7c3386feb66836ebc08844b25,202faf761271f8b4c161939591c5bc61abfb753ed76f8d872da4584ee73739ce,4497,2309
EIGHT_CANON_COMPANION_LIFECYCLE_UPDATE,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/companion_updates/EIGHT_CANON_COMPANION_LIFECYCLE_UPDATE.md,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/companion_updates/EIGHT_CANON_COMPANION_LIFECYCLE_UPDATE.md,canonical,202faf761271f8b4c161939591c5bc61abfb753ed76f8d872da4584ee73739ce,202faf761271f8b4c161939591c5bc61abfb753ed76f8d872da4584ee73739ce,2309,2309
EIGHT_CANON_VALIDATION_REPORT,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/EIGHT_CANON_VALIDATION_REPORT.json,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/EIGHT_CANON_VALIDATION_REPORT.md,related_historical_duplicate_draft_or_predecessor,6444c0061c36c1f8551b30bd6a60502fc5ed040b47705fd719fcf8a277bce73e,71070ab223b303284ec75dcca23e67c12f7f706cf2ac2dc9a0e31ea853009181,2180,1665
EIGHT_CANON_VALIDATION_REPORT,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/EIGHT_CANON_VALIDATION_REPORT.md,docs/canon/reviews/eight_canon_founder_approval_reconciliation_v1_0/EIGHT_CANON_VALIDATION_REPORT.md,canonical,71070ab223b303284ec75dcca23e67c12f7f706cf2ac2dc9a0e31ea853009181,71070ab223b303284ec75dcca23e67c12f7f706cf2ac2dc9a0e31ea853009181,1665,1665
EQUINESYNC_C0_SOURCE_RECONCILIATION_REPORT_V1_0,docs/canon/reviews/c0_source_reconciliation_v1_0/EQUINESYNC_C0_SOURCE_RECONCILIATION_REPORT_V1_0.docx,docs/canon/reviews/c0_source_reconciliation_v1_0/EQUINESYNC_C0_SOURCE_RECONCILIATION_REPORT_V1_0.md,related_historical_duplicate_draft_or_predecessor,7df6e64ca38dc31ed3d6a8a1f738cd1d9aec620a172fefcc0e1f09c05d3e6267,692b9e8d4a77aef0f89e241b50a01f875a87ef288db2f112406c12bd0db98165,41185,5366
EQUINESYNC_C0_SOURCE_RECONCILIATION_REPORT_V1_0,docs/canon/reviews/c0_source_reconciliation_v1_0/EQUINESYNC_C0_SOURCE_RECONCILIATION_REPORT_V1_0.md,docs/canon/reviews/c0_source_reconciliation_v1_0/EQUINESYNC_C0_SOURCE_RECONCILIATION_REPORT_V1_0.md,canonical,692b9e8d4a77aef0f89e241b50a01f875a87ef288db2f112406c12bd0db98165,692b9e8d4a77aef0f89e241b50a01f875a87ef288db2f112406c12bd0db98165,5366,5366
EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1.docx,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1.docx,canonical,58fa9b3b18d05a1f467c15de234cf18a9bc6a014394db6375fabd2ac8b928d6f,58fa9b3b18d05a1f467c15de234cf18a9bc6a014394db6375fabd2ac8b928d6f,511115,511115
EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1.md,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1.docx,related_historical_duplicate_draft_or_predecessor,516856c982af8d882ec6f94933b5a01ea6558ca63d47c9a6237ee76fe0f12a44,58fa9b3b18d05a1f467c15de234cf18a9bc6a014394db6375fabd2ac8b928d6f,48610,511115
EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2,docs/canon/companions/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.md,docs/canon/companions/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.md,canonical,d6dda4547faaa041eb9bc900b4a929099aeeca14af0e82dd04e5c476355541b1,d6dda4547faaa041eb9bc900b4a929099aeeca14af0e82dd04e5c476355541b1,52786,52786
EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/source_package/extracted/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.docx,docs/canon/companions/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.md,related_historical_duplicate_draft_or_predecessor,9a992c8d573317832094d77d0764868f192460ecddde10aaa95d8b3f942d0070,d6dda4547faaa041eb9bc900b4a929099aeeca14af0e82dd04e5c476355541b1,27097,52786
EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/source_package/extracted/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.md,docs/canon/companions/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.md,related_historical_duplicate_draft_or_predecessor,7262277efc185c78b911d85fb6d3b8c2556ebe6f5b3b8b5a97b85a34517fa24c,d6dda4547faaa041eb9bc900b4a929099aeeca14af0e82dd04e5c476355541b1,50571,52786
EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/source_package/extracted/validation/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.json,docs/canon/companions/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.md,related_historical_duplicate_draft_or_predecessor,a84a7e22cb881341501edac84861aadece6efe6453d369885ee1b06f54688deb,d6dda4547faaa041eb9bc900b4a929099aeeca14af0e82dd04e5c476355541b1,193,52786
EQUINESYNC_CARE_OPERATIONS_PIA_V0_1_DRAFT,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/PREDECESSOR_EVIDENCE/EquineSync_Care_Operations_PIA_V0_1_Draft.docx,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/PREDECESSOR_EVIDENCE/EquineSync_Care_Operations_PIA_V0_1_Draft.md,related_historical_duplicate_draft_or_predecessor,4fb375bb927d0aea3dbb6046ad248be32b20b34cde461277f1bea3c42079bd14,9a05d3fa164f9c188209e8c9ba0a4c91a00993eea6e91667c9f37ea5342b7fb6,75961,94380
EQUINESYNC_CARE_OPERATIONS_PIA_V0_1_DRAFT,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/PREDECESSOR_EVIDENCE/EquineSync_Care_Operations_PIA_V0_1_Draft.md,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/PREDECESSOR_EVIDENCE/EquineSync_Care_Operations_PIA_V0_1_Draft.md,canonical,9a05d3fa164f9c188209e8c9ba0a4c91a00993eea6e91667c9f37ea5342b7fb6,9a05d3fa164f9c188209e8c9ba0a4c91a00993eea6e91667c9f37ea5342b7fb6,94380,94380
