artifact_id,title,artifact_family,tier,current_status,authority_status,founder_decision_status,merge_status,adoption_status,implementation_authority_status,lock_status,production_authority_status,source_path,canonical_path,commit_sha,sha256,byte_length,predecessor_successor,supersession_status,retained_open_findings,linked_prs,linked_founder_directives,linked_review_packages
A_IDENTITY_ACTOR_ALIGNMENT_REPORT,"Identity, Account, and Actor V2.0 Alignment Report",canon review package,Unassigned governance tier,- Source: `docs/canon/candidates/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0.md` | - Corrected-candidate SHA-256: `1c79c20a2edd2e7e3907e875679c5871d53c146a226364fb0cc3f956d39f5d0e` | - Source status: Corrected candidate following founder `ACCEPT_WITH_MODIFICATION` | - Review status: `CORRECTIONS_COMPLETE_READY_FOR_FOUNDER_REVIEW`,CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_ALIGNMENT_REPORT.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_ALIGNMENT_REPORT.md,f5b2973c9a796d6864607dcae42aa6c89f894250,649e06d8fe70d4763f75df7fc552dc17bef83068c36df101beb5483fd6b4f5a7,2013,,SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT,The preliminary two-P1/one-P2 pass was superseded by the deep review. All five deep-review P1 findings are now closed by authorized correction. P0 remains `0`; open P1 is `0`; open P2 is `2`. | P0 findings: `0`; open P1: `0`; open P2: `2`.,,- Source status: Corrected candidate following founder `ACCEPT_WITH_MODIFICATION` | - Review status: `CORRECTIONS_COMPLETE_READY_FOR_FOUNDER_REVIEW` | Proceed only to founder review of the correction package. Controlled adoption review remains separately gated.,- Reviewed-source SHA-256: `7e69efdfa1e0b4fd843b9360e669c34b3cb416de635b1a892f7099492e7d551b` | - Review status: `CORRECTIONS_COMPLETE_READY_FOR_FOUNDER_REVIEW` | The preliminary two-P1/one-P2 pass was superseded by the deep review. All five deep-review P1 findings are now closed by authorized correction. P0 remains `0`; open P1 is `0`; open
A_IDENTITY_ACTOR_CANON_INDEX_PROPOSAL,"Identity, Account, and Actor V2.0 Canon Index Proposal",canon review package,Unassigned governance tier,"Proposed entry only; not active and not authorized for insertion into the active hierarchy without founder adoption. | | Tier | Canon | Candidate path | Proposed status | Use | Dependencies | Implementation authorization | | | 3 | Identity, Account, and Actor V2.0 | `docs/canon/candidates/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0.md` | founder `ACCEPT_WITH_MODIFICATION`; corrections complete; controlled adoption review pending authorizati | Historical predecessor limitations must link to `docs/canon/CANON_HISTORICAL_PROVENANCE_EXCEPTION_LEDGER.md`.",AUTHORITY_NOT_EXPLICITLY_ESTABLISHED,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_CANON_INDEX_PROPOSAL.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_CANON_INDEX_PROPOSAL.md,f5b2973c9a796d6864607dcae42aa6c89f894250,2317284b01d927e759fd93a15472ef997fce2200a1169a303a4bf3d6ca845a0e,1016,,CANONICAL_OR_CURRENT_INFERRED,,,"Proposed entry only; not active and not authorized for insertion into the active hierarchy without founder adoption. | | 3 | Identity, Account, and Actor V2.0 | `docs/canon/candidates/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0.md` | founder `ACCEPT_WITH_MODIFICATION`; corrections complete; contro","| 3 | Identity, Account, and Actor V2.0 | `docs/canon/candidates/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0.md` | founder `ACCEPT_WITH_MODIFICATION`; corrections complete; contro"
A_IDENTITY_ACTOR_LOCK_BLOCKER_REPORT,"Identity, Account, and Actor V2.0 Lock Blocker Report",canon review package,Unassigned governance tier,`NOT_READY_FOR_LOCK` | Open P1: `0` | Open P2: `2` | - A separate lock review and founder lock decision have not occurred.,AUTHORITY_NOT_EXPLICITLY_ESTABLISHED,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_LOCK_BLOCKER_REPORT.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_LOCK_BLOCKER_REPORT.md,f5b2973c9a796d6864607dcae42aa6c89f894250,07c6ef4ba753c1ab2d7126b59ec435401515319fe2317f489407f790487b8a0f,794,,CANONICAL_OR_CURRENT_INFERRED,,,- A separate lock review and founder lock decision have not occurred. | 1. Founder decides adoption and exact active status. | 5. A separate founder directive authorizes lock.,- A separate lock review and founder lock decision have not occurred.
A_IDENTITY_ACTOR_PRESERVATION_AND_CORRECTION_MATRIX,"Identity, Account, and Actor V2.0 Preservation and Correction Matrix",canon review package,Unassigned governance tier,| Predecessor preservation | Exception required | Historical predecessor/review evidence is unavailable as recorded in the provenance ledger. | | No source text is modified by this matrix. Any substantive correction requires founder review and a new version; adoption metadata may clarify authority without rewriting approved content.,CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,FALSE_OR_NOT_AUTHORIZED,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_PRESERVATION_AND_CORRECTION_MATRIX.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_PRESERVATION_AND_CORRECTION_MATRIX.md,f5b2973c9a796d6864607dcae42aa6c89f894250,3585a3962ea44c40f081e4e44f0294016da2229c272ebbfe066dc74de7d222c4,1452,,CANONICAL_OR_CURRENT_INFERRED,,,No source text is modified by this matrix. Any substantive correction requires founder review and a new version; adoption metadata may clarify authority without rewriting approved ,| Area | Disposition | Review result | | | Predecessor preservation | Exception required | Historical predecessor/review evidence is unavailable as recorded in the provenance ledger. | | No source text is modified by this matrix. Any substantive correction requires founder review and a new version; adoption metadata may clarify authority without rewriting approved 
A_IDENTITY_ACTOR_PROPOSED_ADOPTION_REPORT,"Identity, Account, and Actor V2.0 Proposed Adoption Report",canon review package,Unassigned governance tier,"- Founder constitutional decision: `ACCEPT_WITH_MODIFICATION` | - Corrected-candidate checksum: `1c79c20a2edd2e7e3907e875679c5871d53c146a226364fb0cc3f956d39f5d0e` | The corrected candidate, deep constitutional review, conflict analysis, correction ledgers, proposed index entry, historical exception references, dependencies, P2 dispositions, and checksums are assembled. Open P1 is ze | ## Required founder action",AUTHORITY_NOT_EXPLICITLY_ESTABLISHED,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_PROPOSED_ADOPTION_REPORT.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_PROPOSED_ADOPTION_REPORT.md,f5b2973c9a796d6864607dcae42aa6c89f894250,d9df7facbf212ab0edd84d34bcc3c0c26dd56027aba7c2a5e2b52a9d94e54220,1029,,CANONICAL_OR_CURRENT_INFERRED,"The corrected candidate, deep constitutional review, conflict analysis, correction ledgers, proposed index entry, historical exception references, dependencies, P2 dispositions, and checksums are assembled. Open P1 is ze",,- Founder constitutional decision: `ACCEPT_WITH_MODIFICATION` | ## Required founder action,- Cross-canon review: complete | - Controlled adoption review: not authorized | - Reviewed-source checksum: `7e69efdfa1e0b4fd843b9360e669c34b3cb416de635b1a892f7099492e7d551b`
IDENTITY_ACTOR_V2_ADOPTED_BYTE_IMMUTABILITY_VERIFICATION,Identity V2.0 Adopted-Byte Immutability Verification,canon review package,Unassigned governance tier,"# Identity V2.0 Adopted-Byte Immutability Verification | | Adopted canon | `1c79c20a2edd2e7e3907e875679c5871d53c146a226364fb0cc3f956d39f5d0e` | Pass | | | Verified corrected candidate | `1c79c20a2edd2e7e3907e875679c5871d53c146a226364fb0cc3f956d39f5d0e` | Pass | | Binary comparison of adopted canon and verified candidate returned equality. No content, embedded metadata, formatting, status wording, or unrelated cleanup changed the constitutional bytes after adoption.",AUTHORITY_NOT_EXPLICITLY_ESTABLISHED,NOT_EXPLICITLY_ESTABLISHED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTED_BYTE_IMMUTABILITY_VERIFICATION.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTED_BYTE_IMMUTABILITY_VERIFICATION.md,f5b2973c9a796d6864607dcae42aa6c89f894250,4919ca199e376151150c3802f3802bce4ba07a2bf0e0b4ba4638a48b7a729183,736,,CANONICAL_OR_CURRENT_INFERRED,,,,| Original reviewed source | `7e69efdfa1e0b4fd843b9360e669c34b3cb416de635b1a892f7099492e7d551b` | Preserved | | | Controlled adoption package | `3e5c68e390bbec4fb40f8fdde848d8d9555c11d9a6a19e72a0a909f6bcce0bf7` | Pass |
IDENTITY_ACTOR_V2_ADOPTION_CORRECTION_INTEGRITY_LEDGER,"Identity, Account, and Actor V2.0 Adoption Correction Integrity Ledger",canon review package,Unassigned governance tier,"| IA-C01 authority posture | Candidate cannot self-promote or imply lock/runtime authority | Purpose, canon position, flows, decisions, and adoption sequence are conditional and separately gated | Pass | | | IA-C02 provenance | No unsupported Version 1 continuity | Version 1 absence and no-preservation/supersession claim are explicit; historical source preserved | Pass | | | IA-C03 references | Current paths and actual states | All controlling/locked paths resolve; candidates use `candidates/`; future Security canon is explicitly future | Pass | | | IA-C04 neutrality | No protocol/provider/assurance mandate | Global controlling disclaimer plus mechanism-specific illustrative language; no selection or activation | Pass |",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,NOT_EXPLICITLY_ESTABLISHED,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_CORRECTION_INTEGRITY_LEDGER.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_CORRECTION_INTEGRITY_LEDGER.md,f5b2973c9a796d6864607dcae42aa6c89f894250,d3ed95f613d215f14b32252292c2f7f5c0a74218f15bf7011ffcb98e9667b03a,1196,,CANONICAL_OR_CURRENT_INFERRED,,,,| Correction | Required effect | Adoption-review verification | Result |
IDENTITY_ACTOR_V2_ADOPTION_DEPENDENCY_REGISTRY_PROPOSAL,"Identity, Account, and Actor V2.0 Adoption Dependency Registry Proposal",canon review package,Governance companion or registry,"**Status:** `PROPOSED_PENDING_FOUNDER_DECISION` | Proposed row if the founder adopts the corrected candidate: | | Identity/Actor V2.0 | Product Vision; Ecosystem | locked Relationship; Permission; Stewardship; Claims; locked External Architecture; state-qualified candidates | Audit, Agreement, Communications, RF31, proposed RF34, ",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,PENDING_FOUNDER_ACTION,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_DEPENDENCY_REGISTRY_PROPOSAL.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_DEPENDENCY_REGISTRY_PROPOSAL.md,f5b2973c9a796d6864607dcae42aa6c89f894250,35b64083219696d97034886cd5594fd28c1a67cc36ceef67be34f4dd317f13ee,712,,CANONICAL_OR_CURRENT_INFERRED,"| Identity/Actor V2.0 | Product Vision; Ecosystem | locked Relationship; Permission; Stewardship; Claims; locked External Architecture; state-qualified candidates | Audit, Agreement, Communications, RF31, proposed RF34, ",,**Status:** `PROPOSED_PENDING_FOUNDER_DECISION` | Proposed row if the founder adopts the corrected candidate:,
IDENTITY_ACTOR_V2_ADOPTION_DOMAIN_OWNERSHIP_CONFIRMATION,"Identity, Account, and Actor V2.0 Adoption Domain Ownership Confirmation",canon review package,Unassigned governance tier,"- durable person, organization, system, and unresolved external identity references; | | Domain | Retained authority |",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,NOT_EXPLICITLY_ESTABLISHED,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_DOMAIN_OWNERSHIP_CONFIRMATION.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_DOMAIN_OWNERSHIP_CONFIRMATION.md,f5b2973c9a796d6864607dcae42aa6c89f894250,1ba87b0a260d5eb610f09828d4407ee7e8b9a3e3887403186ffac8648bc63480,1573,,CANONICAL_OR_CURRENT_INFERRED,,,,"| Claims | Claim truth, evidence review, restrictions, decisions, appeals |"
IDENTITY_ACTOR_V2_ADOPTION_PROTOCOL_PROVIDER_NEUTRALITY_VERIFICATION,"Identity, Account, and Actor V2.0 Adoption Protocol and Provider Neutrality Verification",canon review package,Unassigned governance tier,"Contextual review covered OAuth/OpenID concepts, SAML, OIDC, SCIM, MFA, social and enterprise identity providers, biometrics, verification services, directory platforms, credential providers, passkeys, one-time codes and | - Capability outcomes are constitutional; mechanism selection remains with locked External Architecture and later founder-governed implementation.",AUTHORITY_NOT_EXPLICITLY_ESTABLISHED,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_PROTOCOL_PROVIDER_NEUTRALITY_VERIFICATION.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_PROTOCOL_PROVIDER_NEUTRALITY_VERIFICATION.md,f5b2973c9a796d6864607dcae42aa6c89f894250,002dc109f6b940777d549d222b8b8de7680cbef12a8f4887621a845414779154,860,,CANONICAL_OR_CURRENT_INFERRED,,,- Capability outcomes are constitutional; mechanism selection remains with locked External Architecture and later founder-governed implementation.,"Contextual review covered OAuth/OpenID concepts, SAML, OIDC, SCIM, MFA, social and enterprise identity providers, biometrics, verification services, directory platforms, credential"
IDENTITY_ACTOR_V2_ADOPTION_PROVENANCE_VERIFICATION_REPORT,"Identity, Account, and Actor V2.0 Adoption Provenance Verification",canon review package,Unassigned governance tier,| Corrected candidate | `docs/canon/candidates/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0.md` | `1c79c20a2edd2e7e3907e875679c5871d53c146a226364fb0cc3f956d39f5d0e` | Separately identifiable; current adoption candidate | | The focused correction diff is reproducible from these files. Version 1 is disclosed as historically unavailable; no complete continuity or verified supersession claim remains. The historical exception ledger remains lin,AUTHORITY_NOT_EXPLICITLY_ESTABLISHED,NOT_EXPLICITLY_ESTABLISHED,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_PROVENANCE_VERIFICATION_REPORT.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_PROVENANCE_VERIFICATION_REPORT.md,f5b2973c9a796d6864607dcae42aa6c89f894250,df107ed85b60f06ffe4872a45d0752bd0bdeb41f9eb64ddb50f5f4d2ac63cdeb,878,,CANONICAL_OR_CURRENT_INFERRED,,,,| Originally reviewed source | `docs/canon/history/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_REVIEWED_SOURCE.md` | `7e69efdfa1e0b4fd843b9360e669c34b3cb416de635b1a892f7099492e7d5
IDENTITY_ACTOR_V2_ADOPTION_READINESS_ASSESSMENT,"Identity, Account, and Actor V2.0 Adoption Readiness Assessment",canon review package,Unassigned governance tier,Recommended founder disposition: `ADOPT_WITH_NONBLOCKING_FOLLOW_UP`. | - Open P1 remains `0`. | This assessment does not itself adopt the candidate.,CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,FALSE_OR_NOT_AUTHORIZED,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_READINESS_ASSESSMENT.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_READINESS_ASSESSMENT.md,f5b2973c9a796d6864607dcae42aa6c89f894250,25047857050864a8478ad3c35a0463d4c48c27a9064726db1b4c65849de157ae,1025,,CANONICAL_OR_CURRENT_INFERRED,- P0 remains `0`. | - Open P1 remains `0`. | - Both P2s remain traceable and nonblocking for adoption.,,Recommended founder disposition: `ADOPT_WITH_NONBLOCKING_FOLLOW_UP`.,
IDENTITY_ACTOR_V2_ADOPTION_RECORD_RECONCILIATION_LEDGER,Identity V2.0 Adoption-Record Reconciliation Ledger,canon review package,Unassigned governance tier,| Adopted canon | `CONTROLLING`; `ADOPTED_WITH_NONBLOCKING_FOLLOW_UP`; `ADOPTED_NOT_LOCKED` | Pass | | | Canon Index | Active Tier 3 controlling canon; not locked | Pass | | | Dependency registry | Adopted; not locked; implementation unauthorized | Pass | | | State/lock registry | Active canon; `ADOPTED_NOT_LOCKED` | Pass |,CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,POSSIBLE_AUTHORITY_REQUIRES_REVIEW,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_RECORD_RECONCILIATION_LEDGER.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_RECORD_RECONCILIATION_LEDGER.md,f5b2973c9a796d6864607dcae42aa6c89f894250,15c0d552fde40ebef6b9c74512f98c36b835a1b43f5a02febf6dc0fd5842fef5,899,,CANONICAL_OR_CURRENT_INFERRED,"| Findings registry | Two P2 findings open, linked, nonblocking | Pass |",,| Adoption ledger | Founder decision and checksum recorded | Pass |,
IDENTITY_ACTOR_V2_BEFORE_AND_AFTER_WORDING_LEDGER,"Identity, Account, and Actor V2.0 Before-and-After Wording Ledger",canon review package,Unassigned governance tier,| Purpose | “establishes the controlling” model | candidate proposes; control requires separate adoption | | | Canon position | current constitutional authority with universal lower-order control | scoped Tier 3 candidate; subject-matter ownership and state govern conflicts | | | Cross references | obsolete unversioned and nonexistent active paths | current versioned paths and state-qualified candidate/future references | | | Guardian rights | Identity text includes communication/consent/financial rights | references retained; respective canons own rights |,CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,NOT_EXPLICITLY_ESTABLISHED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_BEFORE_AND_AFTER_WORDING_LEDGER.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_BEFORE_AND_AFTER_WORDING_LEDGER.md,f5b2973c9a796d6864607dcae42aa6c89f894250,466213c8c9717ea9cde14fc3be5631ad3bfbf92b2daeadac0c1e78c599cb5129,2261,,CANONICAL_OR_CURRENT_INFERRED,,,,"| Adoption state | lock implied as path to authority/implementation | correction, adoption review, adoption, and lock separated; none grants implementation |"
IDENTITY_ACTOR_V2_CONSTITUTIONAL_CONFLICT_ANALYSIS,"Identity, Account, and Actor V2.0 Constitutional Conflict Analysis",canon review package,Unassigned governance tier,"| `A_IDENTITY_ACTOR-P1-01` | P1 | Draft described the model as controlling or already adopted and stated it controlled lower-order conflicts. | Premature authority and possible inversion. | Candidate-state language and s | | `A_IDENTITY_ACTOR-P1-02` | P1 | Version 1 is historically unavailable. | Complete predecessor preservation and supersession unproven. | Evidence-qualified provenance and historical ledger linkage added. | Closed | | | `A_IDENTITY_ACTOR-P1-03` | P1 | References were unresolved, obsolete, or not state-qualified. | Broken citation integrity. | Current versioned paths and state-qualified candidates/future dependencies added. | Closed | | | `A_IDENTITY_ACTOR-P2-01` | P2 | Authentication assurance thresholds, identity-provider choices, and controlled registries remain future decisions. | Premature operational assumptions. | Retain for future Security/Exter",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CONSTITUTIONAL_CONFLICT_ANALYSIS.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CONSTITUTIONAL_CONFLICT_ANALYSIS.md,f5b2973c9a796d6864607dcae42aa6c89f894250,21be28f79c8cbfaf257606bd555cc8570608acd4201e34fb84c8dd863d429168,2306,,CANONICAL_OR_CURRENT_INFERRED,"| `A_IDENTITY_ACTOR-P1-03` | P1 | References were unresolved, obsolete, or not state-qualified. | Broken citation integrity. | Current versioned paths and state-qualified candidates/future dependencies added. | Closed | | | `A_IDENTITY_ACTOR-P2-01` | P2 | Authentication assurance thresholds, identity-provider choices, and controlled registries remain future decisions. | Premature operational assumptions. | Retain for future Security/Exter | | `A_IDENTITY_ACTOR-P2-02` | P2 | Global person resolution, legal identity proofing, minors, biometrics, professional verification, merges, deceased identities, and international handling need specialist privacy/security | P0 findings: `0`; open P1: `0`; open P2: `2`. All five P1 findings are closed by founder-authorized correction and verification. The P2 findings remain tracked and nonblocking for controlled adoption review.",,"| `A_IDENTITY_ACTOR-P2-01` | P2 | Authentication assurance thresholds, identity-provider choices, and controlled registries remain future decisions. | Premature operational assumpt | | `A_IDENTITY_ACTOR-P2-02` | P2 | Global person resolution, legal identity proofing, minors, biometrics, professional verification, merges, deceased identities, and international h | P0 findings: `0`; open P1: `0`; open P2: `2`. All five P1 findings are closed by founder-authorized correction and verification. The P2 findings remain tracked and nonblocking for ","| `A_IDENTITY_ACTOR-P2-02` | P2 | Global person resolution, legal identity proofing, minors, biometrics, professional verification, merges, deceased identities, and international h | P0 findings: `0`; open P1: `0`; open P2: `2`. All five P1 findings are closed by founder-authorized correction and verification. The P2 findings remain tracked and nonblocking for "
IDENTITY_ACTOR_V2_CONSTITUTIONAL_CORRECTION_REPORT,"Identity, Account, and Actor V2.0 Constitutional Correction Report",canon review package,Unassigned governance tier,"- Corrected-candidate SHA-256: `1c79c20a2edd2e7e3907e875679c5871d53c146a226364fb0cc3f956d39f5d0e` | - Open P1 after correction: `0` | - Open P2: `2`, tracked and nonblocking for controlled adoption review | 1. Replaced premature controlling/adopted/supremacy language with candidate-state and separately gated adoption/lock language.",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CONSTITUTIONAL_CORRECTION_REPORT.md,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CONSTITUTIONAL_CORRECTION_REPORT.md,f5b2973c9a796d6864607dcae42aa6c89f894250,83c3d541d678426c593cb44c492dfbcdf1055cc8d9cb2f62dac876c84527be9b,1720,,CANONICAL_OR_CURRENT_INFERRED,"- Open P2: `2`, tracked and nonblocking for controlled adoption review",,`IDENTITY_ACCOUNT_AND_ACTOR_V2_0_CORRECTIONS_COMPLETE_READY_FOR_FOUNDER_REVIEW`,"- Reviewed-source SHA-256: `7e69efdfa1e0b4fd843b9360e669c34b3cb416de635b1a892f7099492e7d551b` | - Original reviewed source preserved: `true` | - Open P2: `2`, tracked and nonblocking for controlled adoption review"
