exclusion_record_id,source_or_document_id,source_id,repository_path,title,primary_classification,exclusion_basis,blocks_drafting,blocks_adoption_or_activation,required_later_action,notes
CGP006-EXCL-0055,CGP005-RC-1583,CGSRC-PROP-0051,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_ARTIFACT_ADOPTION_CANDIDATE_MANIFEST.md,Global Companion Artifact Adoption Candidate Manifest,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0056,CGP005-RC-1584,CGSRC-PROP-0052,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_CONTROLLING_SOURCE_CANDIDATE_DETERMINATION.md,AI V2.0 Controlling Source Candidate Determination,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0057,CGP005-RC-1585,CGSRC-PROP-0053,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_SOURCE_CANDIDATE_COMPARISON_REPORT.md,AI V2.0 Source Candidate Comparison Report,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0058,CGP005-RC-1586,CGSRC-PROP-0054,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_SOURCE_CANDIDATE_HASH_MATRIX.json,Ai V2 0 Source Candidate Hash Matrix.Json,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0059,CGP005-RC-1587,CGSRC-PROP-0055,docs/canon/reviews/media_files_digital_assets_v1_2/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_V1_2_CANDIDATE_REVIEW.md,"Master Media, Files, and Digital Asset Governance V1.2 Candidate Review",EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0060,CGP005-RC-1588,CGSRC-PROP-0056,docs/canon/reviews/next_phase_governance/NEXT_PHASE_DEPENDENCY_REGISTRY_PROPOSAL.md,Next Phase Dependency Registry Proposal,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0061,CGP005-RC-1589,CGSRC-PROP-0057,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_PROGRESSION_PROPOSAL.md,Next Phase Governance Progression Proposal,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0062,CGP005-RC-1590,CGSRC-PROP-0058,docs/canon/reviews/next_phase_governance/NEXT_WORKSTREAM_CANDIDATE_RANKING.md,Next Workstream Candidate Ranking,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0063,CGP005-RC-1591,CGSRC-PROP-0059,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_ADOPTION_CANDIDATE_REVIEW_DATA.json,Safeguarding V1 2 Adoption Candidate Review Data.Json,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0064,CGP005-RC-1592,CGSRC-PROP-0060,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_AI_RECONCILIATION.md,Safeguarding V1.2 AI Reconciliation,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0065,CGP005-RC-1593,CGSRC-PROP-0061,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_CROSS_CANON_REFERENCE_REPORT.md,Safeguarding V1.2 Cross-Canon Reference Report,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0066,CGP005-RC-1594,CGSRC-PROP-0062,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_DECISION_TO_SECTION_TRACEABILITY.md,Safeguarding V1.2 Decision-to-Section Traceability,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0067,CGP005-RC-1595,CGSRC-PROP-0063,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_EQUINE_HEALTH_RECONCILIATION.md,Safeguarding V1.2 Equine Health Reconciliation,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0068,CGP005-RC-1596,CGSRC-PROP-0064,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_REQUIREMENT_TO_SECTION_TRACEABILITY.md,Safeguarding V1.2 Requirement-to-Section Traceability,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0069,CGP005-RC-1597,CGSRC-PROP-0065,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_SECTION_DISPOSITION_HISTORY.md,Safeguarding V1.2 Section Disposition History,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0070,CGP005-RC-1598,CGSRC-PROP-0066,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_SOURCE_AND_VERSION_MANIFEST.md,Safeguarding V1.2 Source and Version Manifest,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0071,CGP005-RC-1599,CGSRC-PROP-0067,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_VALIDATION_REPORT.md,Safeguarding V1.2 Validation Report,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0072,CGP005-RC-1600,CGSRC-PROP-0068,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/founder_confirmation/EQUINESYNC_SAFEGUARDING_FOUNDER_CONFIRMATION_POLICY_RESOLUTION_AND_ADOPTION_CANDIDATE_AUTHORIZATION.md,FOUNDER CONFIRMATION DIRECTIVE,EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0073,CGP005-RC-1601,CGSRC-PROP-0069,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/subordinate/SAFEGUARDING_CONSTITUTIONAL_TEST_CATALOG_V1_0_CANDIDATE.md,"date: ""July 15, 2026""",EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-EXCL-0074,CGP005-RC-1602,CGSRC-PROP-0070,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/subordinate/SAFEGUARDING_IMPLEMENTATION_READINESS_STANDARD_V1_0_CANDIDATE.md,"date: ""July 15, 2026""",EXCLUDED_FROM_DRAFTING,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,NO,YES,"Requires separate adoption, unblocking, or guide-specific authority before drafting use.","The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
