guide_id,guide_title,wave,stage,stage_name,coverage_status,evidence_location_class,current_tracker_maturity,adoption_state,accession_state,activation_state,status_preservation
ES-CG-04,"Data, State, and Migrations",2,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,23,Repository accession,NOT_COMPLETE,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-04,"Data, State, and Migrations",2,24,Guide activation,NOT_AUTHORIZED,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,0,Program intake,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,1,Drafting charter,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,2,Source accession and freeze,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,3,Current-state assessment,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,4,Mandatory-question matrix,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,5,Product outcomes and invariants,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,6,Risk misuse abuse and failure analysis,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,7,Draft controls and patterns,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,8,Quality and usability requirements,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,9,Verification design,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,23,Repository accession,NOT_COMPLETE,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-05,"Offline, Synchronization, and Conflicts",3,24,Guide activation,NOT_AUTHORIZED,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,0,Program intake,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,1,Drafting charter,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,2,Source accession and freeze,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,3,Current-state assessment,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,4,Mandatory-question matrix,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,5,Product outcomes and invariants,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,6,Risk misuse abuse and failure analysis,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,7,Draft controls and patterns,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,8,Quality and usability requirements,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,9,Verification design,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,23,Repository accession,NOT_COMPLETE,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-06,"APIs, Events, and External Adapters",3,24,Guide activation,NOT_AUTHORIZED,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,0,Program intake,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,1,Drafting charter,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,2,Source accession and freeze,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,3,Current-state assessment,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,4,Mandatory-question matrix,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,5,Product outcomes and invariants,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,6,Risk misuse abuse and failure analysis,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,7,Draft controls and patterns,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,8,Quality and usability requirements,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,9,Verification design,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,23,Repository accession,NOT_COMPLETE,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-07,"Web, Mobile, Accessibility, and Human Factors",3,24,Guide activation,NOT_AUTHORIZED,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,0,Program intake,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,1,Drafting charter,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,2,Source accession and freeze,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,3,Current-state assessment,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,4,Mandatory-question matrix,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,5,Product outcomes and invariants,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,6,Risk misuse abuse and failure analysis,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,7,Draft controls and patterns,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,8,Quality and usability requirements,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,9,Verification design,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
