artifact_id,program_or_guide_id,artifact_type,title,expected_path,required_stage,required,version,status,source_prompt,checksum,commit_sha,remote_verified,supersedes,superseded_by,notes
CGP-ART-0064,CGP-002,SCHEMA,IMPLEMENTATION_PROFILE_SCHEMA.json,governance/implementation/code-guides/schemas/IMPLEMENTATION_PROFILE_SCHEMA.json,CGP-002,YES,0.2.0,CREATED,CGP-002,0f5d9e8a053cbf05e6b9abe3ef1d8798cb39efaa4ff87d4c2b56f835e5e3e5b7,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0065,CGP-002,SCHEMA,INVARIANT_SCHEMA.json,governance/implementation/code-guides/schemas/INVARIANT_SCHEMA.json,CGP-002,YES,0.2.0,CREATED,CGP-002,956e965fa7755cc42daa15b9fe336ff874607d4c572acc3900a4a4a6ff245ea9,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0066,CGP-002,SCHEMA,QUESTION_RESPONSE_SCHEMA.json,governance/implementation/code-guides/schemas/QUESTION_RESPONSE_SCHEMA.json,CGP-002,YES,0.2.0,CREATED,CGP-002,bf360286f34fa7966b70c9bdc568da1480daf8ca6876d7dacacf60ab6cca9940,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0067,CGP-002,SCHEMA,README.md,governance/implementation/code-guides/schemas/README.md,CGP-002,YES,0.2.0,CREATED,CGP-002,b7bca63bd331f25eb5e542226603ed43b8feb9f708be61ec6e805c0913cd4c10,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0068,CGP-002,SCHEMA,REVIEW_FINDING_SCHEMA.json,governance/implementation/code-guides/schemas/REVIEW_FINDING_SCHEMA.json,CGP-002,YES,0.2.0,CREATED,CGP-002,035f30122dfa4a2590e38d60011768eafe363618f945d8f89c4db96d5ff753d3,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0069,CGP-002,PROGRAM_DOCUMENT,.gitkeep,governance/implementation/code-guides/source-accession/.gitkeep,CGP-002,YES,0.2.0,CREATED,CGP-002,b946e2ab99ea13bc386676cfb37867a6e11a26fd43034a0cfc342e13e8564c4c,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0070,CGP-002,TEMPLATE,ADOPTION_DISPOSITION_TEMPLATE.md,governance/implementation/code-guides/templates/ADOPTION_DISPOSITION_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,8e86b761560e4d8bfee9240bc797a2d6aab0e42fd2718f2d8de2d9b520cb2ca8,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0071,CGP-002,TEMPLATE,BLOCKED_RECEIPT_TEMPLATE.md,governance/implementation/code-guides/templates/BLOCKED_RECEIPT_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,1481bbf1534fb745833e26755edbceb86a9a61250547fd3d66137d26cd25d1bc,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0072,CGP-002,TEMPLATE,CHANGE_IMPACT_REPORT_TEMPLATE.md,governance/implementation/code-guides/templates/CHANGE_IMPACT_REPORT_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,28f31d1863cf20ff8f40fda21d3e496e07966ecdbf4b0d010da9749ab075d0ed,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0073,CGP-002,TEMPLATE,CODE_GUIDE_DRAFT_TEMPLATE.md,governance/implementation/code-guides/templates/CODE_GUIDE_DRAFT_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,173f52a8b440b1766ac70d0c42d7af070b76c1057b2364c2dc82e0f051572cc5,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0074,CGP-002,TEMPLATE,CONTROL_DEFINITION_TEMPLATE.md,governance/implementation/code-guides/templates/CONTROL_DEFINITION_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,5a00dcf42de5ce55d7f1c087ca6784ec509dd69156e2b020b80cc92ef8a76db1,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0075,CGP-002,TEMPLATE,CONTROL_VERIFICATION_TEMPLATE.csv,governance/implementation/code-guides/templates/CONTROL_VERIFICATION_TEMPLATE.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,46279631abfe7bed1585696890689446dcad43b6c30c9255a930aa7498192a86,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0076,CGP-002,TEMPLATE,DECISION_REQUEST_TEMPLATE.md,governance/implementation/code-guides/templates/DECISION_REQUEST_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,a66353a9380f96d1b18404ae95a4ff5bc18eb103b3bfffa9b3d233f44134f666,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0077,CGP-002,TEMPLATE,GUIDE_DRAFTING_CHARTER_TEMPLATE.md,governance/implementation/code-guides/templates/GUIDE_DRAFTING_CHARTER_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,db190fc574b40bfb3c87131c83b9517104f3014c85372e22549f1f219f75a74f,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0078,CGP-002,TEMPLATE,GUIDE_SOURCE_REGISTER_TEMPLATE.md,governance/implementation/code-guides/templates/GUIDE_SOURCE_REGISTER_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,d7823e94934543e6b77d596daf4bff259d3a7bc32c4d75a934b41db1258e1a71,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0079,CGP-002,TEMPLATE,INVARIANT_DEFINITION_TEMPLATE.md,governance/implementation/code-guides/templates/INVARIANT_DEFINITION_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,422d8bc1784d2ad0bda845e45ae4661a78fce575b183951264fe793ef5c09dc2,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0080,CGP-002,TEMPLATE,QUESTION_RESPONSE_MATRIX_TEMPLATE.csv,governance/implementation/code-guides/templates/QUESTION_RESPONSE_MATRIX_TEMPLATE.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,5db933d654af702cea5c11a3a0abaab74dea79d747ccf5524bb8c18b760ba687,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0081,CGP-002,TEMPLATE,README.md,governance/implementation/code-guides/templates/README.md,CGP-002,YES,0.2.0,CREATED,CGP-002,ad161c4cfa40fb088565114987528845a3a13c05ee86856db1f2ff0810dcf048,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0082,CGP-002,TEMPLATE,REPOSITORY_ACCESSION_RECEIPT_TEMPLATE.md,governance/implementation/code-guides/templates/REPOSITORY_ACCESSION_RECEIPT_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,016ccbe35f2cb797fd9ab763b36166b5850f0c9fc7189a5ac05e8b18b7ca33a0,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0083,CGP-002,TEMPLATE,REPOSITORY_IMPACT_MAP_TEMPLATE.csv,governance/implementation/code-guides/templates/REPOSITORY_IMPACT_MAP_TEMPLATE.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,c1c89d242dd429447a23b58878f981201812e650130d6762dfba32765eaff9c8,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0084,CGP-002,TEMPLATE,REVIEW_REPORT_TEMPLATE.md,governance/implementation/code-guides/templates/REVIEW_REPORT_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,4a371a2e374705d6947192505d7e7449135cd8cb36180fb20c69d547e65c2c4b,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0085,CGP-002,TEMPLATE,RISK_MISUSE_ABUSE_FAILURE_TEMPLATE.csv,governance/implementation/code-guides/templates/RISK_MISUSE_ABUSE_FAILURE_TEMPLATE.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,edbaad5058e0c3e1e3c4d6e387548ef9356b196ac08af122252a5e82f33ffff5,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0086,CGP-002,TEMPLATE,SESSION_RECEIPT_TEMPLATE.md,governance/implementation/code-guides/templates/SESSION_RECEIPT_TEMPLATE.md,CGP-002,YES,0.2.0,CREATED,CGP-002,716af50b9a0c2dd7e145aef1cbb62166b7f887d58b9b732f81435cd00dfa4b92,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0087,CGP-002,VALIDATOR,README.md,governance/implementation/code-guides/validation/README.md,CGP-002,YES,0.2.0,CREATED,CGP-002,8df1b5bcd8824c9834ca8a0f9af458eb633f22dec0d6d78b5c9de02fb7881822,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0088,CGP-002,VALIDATOR,cgp_validation.cpython-314.pyc,governance/implementation/code-guides/validation/__pycache__/cgp_validation.cpython-314.pyc,CGP-002,YES,0.2.0,CREATED,CGP-002,da5482dc96a2bb9a54d4b2d8b31ede91d7b2ddcd4a69184821f96e558a7b8ff5,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0089,CGP-002,VALIDATOR,cgp_validation.py,governance/implementation/code-guides/validation/cgp_validation.py,CGP-002,YES,0.2.0,CREATED,CGP-002,f7895933e172a7e4b8cc9292ac6d7c2cc17a5668c6a12b84b50e17c19c791ea8,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0090,CGP-002,VALIDATOR,run_all_validations.py,governance/implementation/code-guides/validation/run_all_validations.py,CGP-002,YES,0.2.0,CREATED,CGP-002,e4e33f658b11cf2d08f5e800bb8703ea9d6e7a6245019820f1e8231426c4b6b4,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0091,CGP-002,VALIDATOR_TEST,test_cgp002_validators.cpython-314.pyc,governance/implementation/code-guides/validation/tests/__pycache__/test_cgp002_validators.cpython-314.pyc,CGP-002,YES,0.2.0,CREATED,CGP-002,1f6064ec0289ae47f6fde36719f3be322ccdfb0be799596e974d91289c148602,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0092,CGP-002,VALIDATOR_TEST,test_validator_placeholders.cpython-314.pyc,governance/implementation/code-guides/validation/tests/__pycache__/test_validator_placeholders.cpython-314.pyc,CGP-002,YES,0.2.0,CREATED,CGP-002,08a37257c1b580280f4eaf628af79d991e99edfe3c1c107a7e50a3e05985336b,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0093,CGP-002,VALIDATION_FIXTURE,adopted_without_accession_tracker.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/adopted_without_accession_tracker.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,493d6319b7ba0266271bbaa428c0d94c00e65f41a1b44ac9401c05b4951b39e4,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0094,CGP-002,VALIDATION_FIXTURE,broken_guide_dependency.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/broken_guide_dependency.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,66bb740054524f8bdfa2d6ad1d49fd06f5c04968f0647147c402086b6593ef94,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0095,CGP-002,VALIDATION_FIXTURE,file.txt,governance/implementation/code-guides/validation/tests/fixtures/negative/checksum_mismatch_package/file.txt,CGP-002,YES,0.2.0,CREATED,CGP-002,e56a30f43fc48422c07175550b540172de4c019f2a1bcc851c75e38a56bf3977,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0096,CGP-002,VALIDATION_FIXTURE,CGP_002_CREATED_ARTIFACT_MANIFEST.json,governance/implementation/code-guides/validation/tests/fixtures/negative/checksum_mismatch_package/packages/CGP_002_CREATED_ARTIFACT_MANIFEST.json,CGP-002,YES,0.2.0,CREATED,CGP-002,e88d8357d3db20914d65283ba71aca72fb7584f70adcd8b99086d365ed104862,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0097,CGP-002,VALIDATION_FIXTURE,CGP_002_SHA256SUMS.txt,governance/implementation/code-guides/validation/tests/fixtures/negative/checksum_mismatch_package/packages/CGP_002_SHA256SUMS.txt,CGP-002,YES,0.2.0,CREATED,CGP-002,cc9b9078d4bf2c0630f9f7ddbf44e9d07a2c710a36f338d078266ec86403cd38,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0098,CGP-002,VALIDATION_FIXTURE,circular_dependency.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/circular_dependency.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,4ba5b5c82e4509ac338398ec536b7929481c6756d587f4a6f4b1324dd56a6881,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0099,CGP-002,VALIDATION_FIXTURE,duplicate_control_ids.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/duplicate_control_ids.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,af038753830b2b59d72c5ce13dececbfdabe8ef2f14a533b9e47750d7b6e8aff,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0100,CGP-002,VALIDATION_FIXTURE,duplicate_invariant_ids.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/duplicate_invariant_ids.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,803776a3d03c6d4e65849d040e51cbbd38ff4022534e4d4036cccff51532404b,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0101,CGP-002,VALIDATION_FIXTURE,evidence_missing_artifact.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/evidence_missing_artifact.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,9d4f117f93f3f5ac64ba39e8f0cd5b547d7b6479a89181506f100c032279474f,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0102,CGP-002,VALIDATION_FIXTURE,expired_exception.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/expired_exception.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,7fe98455e73b735dc5238a50a7ac496feeef67a65bed0a7a127d818427fbc45e,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0103,CGP-002,VALIDATION_FIXTURE,high_risk_no_negative_test.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/high_risk_no_negative_test.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,cf193b88966f58e62a60b83ccebe9d6faa90ef9ac9684d78ec35cb82794216ed,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0104,CGP-002,VALIDATION_FIXTURE,invalid_assurance_class.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/invalid_assurance_class.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,17d8ab6fb6db091ccaf91940fcd977fb88b6a3c345318fd603ac629574fad974,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0105,CGP-002,VALIDATION_FIXTURE,invalid_evidence_grade.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/invalid_evidence_grade.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,b381683b4e975631ca1aebdcfa4be7a97960fb5f5ff1513ec620c5790bd6259a,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0106,CGP-002,VALIDATION_FIXTURE,malformed.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/malformed.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,a04a5dc395d978d8f9d54e16f3ffe3bc41adbc64a5c90d7ee89974a9e155349a,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0107,CGP-002,VALIDATION_FIXTURE,CGP_002_CREATED_ARTIFACT_MANIFEST.json,governance/implementation/code-guides/validation/tests/fixtures/negative/manifest_omission_package/packages/CGP_002_CREATED_ARTIFACT_MANIFEST.json,CGP-002,YES,0.2.0,CREATED,CGP-002,6ac91cab38eae269a4e6457275b3b956f615a7df03de4b1ce88f44b8110efc30,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0108,CGP-002,VALIDATION_FIXTURE,CGP_002_SHA256SUMS.txt,governance/implementation/code-guides/validation/tests/fixtures/negative/manifest_omission_package/packages/CGP_002_SHA256SUMS.txt,CGP-002,YES,0.2.0,CREATED,CGP-002,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0109,CGP-002,VALIDATION_FIXTURE,missing_activation_boundary.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/missing_activation_boundary.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,1329b7aec308e90f872a174fc509b850392ff29b317f70ec3cf8cced811f3d97,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0110,CGP-002,VALIDATION_FIXTURE,missing_governing_authority.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/missing_governing_authority.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,2558c0d058c962535943e2bfc4596018ce6ff991e1c2c0b7a212dc91fd83d5c7,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0111,CGP-002,VALIDATION_FIXTURE,missing_verification_method.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/missing_verification_method.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,24a31ff15cf333f44346ca516587bd31849cb352c4b25ff0e417977dab3ed6cb,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0112,CGP-002,VALIDATION_FIXTURE,superseded_control_no_compatibility.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/superseded_control_no_compatibility.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,e11ca7fbde4c61b13ffbd848d0dad8ffd44f47383158ac6ccaf3eb7de2d3d751,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0113,CGP-002,VALIDATION_FIXTURE,unanswered_required_question.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/unanswered_required_question.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,f404d543dc95e6e53034bdc88406f73e80463471f80995e621f991651b3c3238,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0114,CGP-002,VALIDATION_FIXTURE,unrecognized_controlled_value.csv,governance/implementation/code-guides/validation/tests/fixtures/negative/unrecognized_controlled_value.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,1fba734ce2a5a8971f5c122b2db61abe806427b75aafe82fe022d823b4549a8a,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0115,CGP-002,VALIDATION_FIXTURE,control_register_valid.csv,governance/implementation/code-guides/validation/tests/fixtures/positive/control_register_valid.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,a28763a7599f0932baa741f664030818d9855ef45df9e863c2387d962cdf28c2,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0116,CGP-002,VALIDATION_FIXTURE,dependency_valid.csv,governance/implementation/code-guides/validation/tests/fixtures/positive/dependency_valid.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,e86e2c08c3cbbe284c98cb3ef595296401657c71a42124452771d6bae52f8d62,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0117,CGP-002,VALIDATION_FIXTURE,evidence_artifact.txt,governance/implementation/code-guides/validation/tests/fixtures/positive/evidence_artifact.txt,CGP-002,YES,0.2.0,CREATED,CGP-002,fd91d3e942d2dbf515f24edc327a8010052ff3e0f20e1f0d43288f2f3db9b542,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0118,CGP-002,VALIDATION_FIXTURE,evidence_valid.csv,governance/implementation/code-guides/validation/tests/fixtures/positive/evidence_valid.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,c2972521d56db3991be5e1120483031e1feb5c145b7c2cbbabcd23d96bb523ce,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0119,CGP-002,VALIDATION_FIXTURE,exceptions_valid.csv,governance/implementation/code-guides/validation/tests/fixtures/positive/exceptions_valid.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,e214b37b8667bd7a50b5d7f59c714921682066d7b3ec70f7e370420f9d814be2,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0120,CGP-002,VALIDATION_FIXTURE,guide_questions_valid.csv,governance/implementation/code-guides/validation/tests/fixtures/positive/guide_questions_valid.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,3988ebb2e7cef3675d6197477fe5aa62f061938845ef3931f970421dd1674c95,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0121,CGP-002,VALIDATION_FIXTURE,invariant_register_valid.csv,governance/implementation/code-guides/validation/tests/fixtures/positive/invariant_register_valid.csv,CGP-002,YES,0.2.0,CREATED,CGP-002,186c049cf564fdb956ff7b12cd1f27d5149e6aedcf115d10fa6e1d387ccabbfb,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0122,CGP-002,VALIDATION_FIXTURE,invalid_control_assurance_class.json,governance/implementation/code-guides/validation/tests/fixtures/schemas/negative/invalid_control_assurance_class.json,CGP-002,YES,0.2.0,CREATED,CGP-002,e7d8b2cfc3a3d2610812b962352b406e0c3fa3a0834e234befa9e57be21d9af7,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0123,CGP-002,VALIDATION_FIXTURE,malformed_json.json,governance/implementation/code-guides/validation/tests/fixtures/schemas/negative/malformed_json.json,CGP-002,YES,0.2.0,CREATED,CGP-002,496f6e2d3962c677f2a9f230eb7694d4b4fa72a3a15a9b2cd74ebafbaeb59263,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0124,CGP-002,VALIDATION_FIXTURE,CODE_GUIDE_fixture.json,governance/implementation/code-guides/validation/tests/fixtures/schemas/positive/CODE_GUIDE_fixture.json,CGP-002,YES,0.2.0,CREATED,CGP-002,cf3779389b381e728a6306ab721a0bdac6f8564e3819abaa45e637d46a5aeb9a,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0125,CGP-002,VALIDATION_FIXTURE,CONTROL_DEFINITION_fixture.json,governance/implementation/code-guides/validation/tests/fixtures/schemas/positive/CONTROL_DEFINITION_fixture.json,CGP-002,YES,0.2.0,CREATED,CGP-002,dbe385810ff85f4fae67f5475c7f30863bdb49546160eb37f1524c75d99b163d,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0126,CGP-002,VALIDATION_FIXTURE,INVARIANT_fixture.json,governance/implementation/code-guides/validation/tests/fixtures/schemas/positive/INVARIANT_fixture.json,CGP-002,YES,0.2.0,CREATED,CGP-002,4822ce800197cb268249b95764ee2419f52f1c66056a628148b8292091ccb64a,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
