exclusion_id,guide_id,source_id,title,repository_path,authority_status,source_class,inclusion_category,exclusion_reason,required_later_action,blocks_drafting,blocks_adoption_or_activation
CGP005-EXCL-ES-CG-01-0221,ES-CG-01,CGSRC-ATLAS-0213,Global RTM Recovery Report,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g3_g6/GLOBAL_RTM_RECOVERY_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0222,ES-CG-01,CGSRC-ATLAS-0214,Master EquineSync Founder Decision Register V1.0,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g3_g6/MASTER_EQUINESYNC_FOUNDER_DECISION_REGISTER_V1_0.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0223,ES-CG-01,CGSRC-ATLAS-0215,Master EquineSync Governance Requirement Index V1.0,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g3_g6/MASTER_EQUINESYNC_GOVERNANCE_REQUIREMENT_INDEX_V1_0.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0224,ES-CG-01,CGSRC-ATLAS-0216,Master EquineSync Requirement Traceability Matrix V1.0,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g3_g6/MASTER_EQUINESYNC_REQUIREMENT_TRACEABILITY_MATRIX_V1_0.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0225,ES-CG-01,CGSRC-ATLAS-0217,Global Companion Patch Application Report,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g7/GLOBAL_COMPANION_PATCH_APPLICATION_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0226,ES-CG-01,CGSRC-ATLAS-0218,Global Companion Patch Change Ledger,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g7/GLOBAL_COMPANION_PATCH_CHANGE_LEDGER.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0227,ES-CG-01,CGSRC-ATLAS-0219,Global Adoption State Register,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g8/GLOBAL_ADOPTION_STATE_REGISTER.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0228,ES-CG-01,CGSRC-ATLAS-0220,Global Governance P2 Register,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g8/GLOBAL_GOVERNANCE_P2_REGISTER.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0229,ES-CG-01,CGSRC-ATLAS-0221,Global Lifecycle Reconciliation Report,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g8/GLOBAL_LIFECYCLE_RECONCILIATION_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0230,ES-CG-01,CGSRC-ATLAS-0222,Global Lock State Register,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g8/GLOBAL_LOCK_STATE_REGISTER.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0231,ES-CG-01,CGSRC-ATLAS-0223,Global Supersession Register,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g8/GLOBAL_SUPERSESSION_REGISTER.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0232,ES-CG-01,CGSRC-ATLAS-0224,Global Companion Formal Scan Master Report,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g9/GLOBAL_COMPANION_FORMAL_SCAN_MASTER_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0233,ES-CG-01,CGSRC-ATLAS-0225,Global Companion Formal Scan Remediation Ledger,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g9/GLOBAL_COMPANION_FORMAL_SCAN_REMEDIATION_LEDGER.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0234,ES-CG-01,CGSRC-ATLAS-0226,Governance V1.0 Phase 0 Workspace and Authority Initialization Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/phase_0/GOVERNANCE_V1_0_PHASE_0_WORKSPACE_AND_AUTHORITY_INITIALIZATION_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0235,ES-CG-01,CGSRC-ATLAS-0227,AI V2.0 Exact-Source Discovery Inventory,docs/canon/reviews/governance_v1_0_ai_reconciliation/phase_1/AI_V2_0_EXACT_SOURCE_DISCOVERY_INVENTORY.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0236,ES-CG-01,CGSRC-ATLAS-0228,AI V2.0 Phase 1 Gate Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/phase_1/AI_V2_0_PHASE_1_GATE_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0237,ES-CG-01,CGSRC-ATLAS-0229,AI V2.0 Source Conflict and Provenance Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/phase_1/AI_V2_0_SOURCE_CONFLICT_AND_PROVENANCE_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0238,ES-CG-01,CGSRC-ATLAS-0230,AI V2.0 Founder Decision Reconciliation Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/phase_2/AI_V2_0_FOUNDER_DECISION_RECONCILIATION_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0239,ES-CG-01,CGSRC-ATLAS-0231,AI V2.0 Founder Decision Traceability Matrix,docs/canon/reviews/governance_v1_0_ai_reconciliation/phase_2/AI_V2_0_FOUNDER_DECISION_TRACEABILITY_MATRIX.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0240,ES-CG-01,CGSRC-ATLAS-0232,AI V2.0 Phase 2 Gate Blocker Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/phase_2/AI_V2_0_PHASE_2_GATE_BLOCKER_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0241,ES-CG-01,CGSRC-ATLAS-0233,AI V2.0 Exact-Source Chain of Custody,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r0/AI_V2_0_EXACT_SOURCE_CHAIN_OF_CUSTODY.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0242,ES-CG-01,CGSRC-ATLAS-0234,AI V2.0 Exact-Source Hash Record,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r0/AI_V2_0_EXACT_SOURCE_HASH_RECORD.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0243,ES-CG-01,CGSRC-ATLAS-0235,AI V2.0 Exact-Source Ingestion Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r0/AI_V2_0_EXACT_SOURCE_INGESTION_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0244,ES-CG-01,CGSRC-ATLAS-0236,AI V2.0 Controlling Source Candidate Determination,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_CONTROLLING_SOURCE_CANDIDATE_DETERMINATION.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0245,ES-CG-01,CGSRC-ATLAS-0237,AI V2.0 Source Candidate Comparison Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_SOURCE_CANDIDATE_COMPARISON_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0246,ES-CG-01,CGSRC-ATLAS-0238,AI V2.0 Embedded Founder Decision Recovery Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r2/AI_V2_0_EMBEDDED_FOUNDER_DECISION_RECOVERY_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0247,ES-CG-01,CGSRC-ATLAS-0239,AI V2.0 Founder Decision Matrix,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r2/AI_V2_0_FOUNDER_DECISION_MATRIX.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0248,ES-CG-01,CGSRC-ATLAS-0240,AI V2.0 Founder Decision Section Traceability,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r2/AI_V2_0_FOUNDER_DECISION_SECTION_TRACEABILITY.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0249,ES-CG-01,CGSRC-ATLAS-0241,AI V2.0 Founder Decision Matrix Ratification Record,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r3/AI_V2_0_FOUNDER_DECISION_MATRIX_RATIFICATION_RECORD.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0250,ES-CG-01,CGSRC-ATLAS-0242,AI V2.0 Founder Source Identity and Decision Ratification,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r3/AI_V2_0_FOUNDER_SOURCE_IDENTITY_AND_DECISION_RATIFICATION.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0251,ES-CG-01,CGSRC-ATLAS-0243,AI V2.0 Exact-Source and Authority Hash Manifest,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r4/AI_V2_0_EXACT_SOURCE_AND_AUTHORITY_HASH_MANIFEST.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0252,ES-CG-01,CGSRC-ATLAS-0244,AI V2.0 Narrow Founder Ratification Blocker,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r5/AI_V2_0_NARROW_FOUNDER_RATIFICATION_BLOCKER.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0253,ES-CG-01,CGSRC-ATLAS-0245,AI V2.0 Phase 2 P1 Blocker Closure Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r5/AI_V2_0_PHASE_2_P1_BLOCKER_CLOSURE_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0254,ES-CG-01,CGSRC-ATLAS-0246,AI V2.0 Phase 2 Resumption Authority Record,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r5/AI_V2_0_PHASE_2_RESUMPTION_AUTHORITY_RECORD.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0255,ES-CG-01,CGSRC-ATLAS-0247,AI V2.0 Cross-Canon Reference Normalization Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r6/AI_V2_0_CROSS_CANON_REFERENCE_NORMALIZATION_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0256,ES-CG-01,CGSRC-ATLAS-0248,AI V2.0 Formal Scan Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r6/AI_V2_0_FORMAL_SCAN_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0257,ES-CG-01,CGSRC-ATLAS-0249,AI V2.0 Governance Requirement Index,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r6/AI_V2_0_GOVERNANCE_REQUIREMENT_INDEX.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0258,ES-CG-01,CGSRC-ATLAS-0250,AI V2.0 Phase 2 Resumed Decision Traceability Matrix,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r6/AI_V2_0_PHASE_2_RESUMED_DECISION_TRACEABILITY_MATRIX.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0259,ES-CG-01,CGSRC-ATLAS-0251,AI V2.0 Phase 2 Resumed Founder Decision Reconciliation Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r6/AI_V2_0_PHASE_2_RESUMED_FOUNDER_DECISION_RECONCILIATION_REPORT.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0260,ES-CG-01,CGSRC-ATLAS-0252,AI V2.0 Phase 2 Resumption Disposition,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r6/AI_V2_0_PHASE_2_RESUMPTION_DISPOSITION.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0261,ES-CG-01,CGSRC-ATLAS-0253,AI V2.0 Requirement Traceability Matrix,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r6/AI_V2_0_REQUIREMENT_TRACEABILITY_MATRIX.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0262,ES-CG-01,CGSRC-ATLAS-0254,AI V2.0 Retained P2 Register,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r6/AI_V2_0_RETAINED_P2_REGISTER.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0263,ES-CG-01,CGSRC-ATLAS-0255,AI V2.0 Final Adoption Record,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r7/AI_V2_0_FINAL_ADOPTION_RECORD.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0264,ES-CG-01,CGSRC-ATLAS-0256,AI V2.0 Final Lock Record,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r7/AI_V2_0_FINAL_LOCK_RECORD.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
CGP005-EXCL-ES-CG-01-0265,ES-CG-01,CGSRC-ATLAS-0257,AI V2.0 Locked Evidence Verification Instructions,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r7/AI_V2_0_LOCKED_EVIDENCE_VERIFICATION_INSTRUCTIONS.md,SUPPORTING,IMPLEMENTATION_ATLAS,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,"Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.",NO,NO
