source_id,exact_title,artifact_class,version,repository_path,git_blob,source_commit,sha256,byte_length,lifecycle_state,authority_state,relevant_section,predecessor,successor,current_or_historical_status,unresolved_conflict
SRC-1242,"Identity, Account, and Actor V2.0 Cross-Canon Reference Reconciliation",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CROSS_CANON_REFERENCE_RECONCILIATION.md,5fd040309649cfcfb918211960a303e38c716249,1eb384d80daa700ba2e71ee42872cc9bba926332,97ffe07826540c89c5abe948cab9f6ef65aca51657052156170ccc319ed0ddef,2051,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1243,"Identity, Account, and Actor V2.0 Domain Ownership Boundary Matrix",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_DOMAIN_OWNERSHIP_BOUNDARY_MATRIX.md,5dc3d9328229ce04443d25e03c35fd768e1d215a,1eb384d80daa700ba2e71ee42872cc9bba926332,10a6eb55ecc333d5b4b45abe8b305fd59871da2555936e4d3533bfaf1e53ecff,2095,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1244,"Identity, Account, and Actor V2.0 Final Cross-Canon Consistency Confirmation",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_FINAL_CROSS_CANON_CONSISTENCY_CONFIRMATION.md,c2e9be754edd84273ac28bbf1940448e07e04b35,1eb384d80daa700ba2e71ee42872cc9bba926332,45a3e7b75dd7bb296be70d012f96260b64d37862b90bbc2c21ba1a6530f04ead,1952,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1245,"Identity, Account, and Actor V2.0 Focused Diff Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_FOCUSED_DIFF_REPORT.md,bbda7bd05d36875083ce86c7e4ec5b9d9cd5744b,1eb384d80daa700ba2e71ee42872cc9bba926332,e93fe6b0005fc1396d0abdab961c4ac83403968b72b30c757807c055fb4d723c,1114,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1246,"Identity, Account, and Actor V2.0 Founder Adoption Decision Package",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_FOUNDER_ADOPTION_DECISION_PACKAGE.md,de36a2ffe2c6e4d3c65250741d284f3b613d0d46,1eb384d80daa700ba2e71ee42872cc9bba926332,43dd001fb5934c3549da24345d8f216dd8c98bb11e87dee7cf22c14928c16373,1550,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1247,"Identity, Account, and Actor V2.0 Founder Controlled Adoption Decision Record",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_FOUNDER_CONTROLLED_ADOPTION_DECISION_RECORD.md,8947b0601ecb11e55570156e082081fdb5aeb99d,1eb384d80daa700ba2e71ee42872cc9bba926332,2f5b1fca3febc69506b692851ad2d94f056c50136ece537527ec08a245494194,1252,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1248,"Identity, Account, and Actor V2.0 Founder Decision Package",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_FOUNDER_DECISION_PACKAGE.md,cb20508b0cd1a294299caed189741620242e04b8,1eb384d80daa700ba2e71ee42872cc9bba926332,7d6b148891542dbb17d6034d14d889fdde2e5f4a0b82faab6007f7396eed7e96,2611,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1249,"Identity, Account, and Actor Model V2.0 Founder Lock Decision Package",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_FOUNDER_LOCK_DECISION_PACKAGE.md,b82115220de7272db32935dc2a15471a233b121a,1eb384d80daa700ba2e71ee42872cc9bba926332,f47c86e3a084136bd847fd8ea51a8e941b2e0c191ac1e3bdaefac1f5e5eba447,730,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1250,"Identity, Account, and Actor V2.0 Governance Risk Assessment",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_GOVERNANCE_RISK_ASSESSMENT.md,25355c0876de1892010b32c661dcb8881b057feb,1eb384d80daa700ba2e71ee42872cc9bba926332,196f25ba803ce4199a294bd191903cefe291b6c267ccce0395bc1bfe896031b7,1949,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1251,Identity V2.0 Lock Authority-Boundary Verification,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_LOCK_AUTHORITY_BOUNDARY_VERIFICATION.md,e5d381216a0b639fea436629d4a733033f446693,1eb384d80daa700ba2e71ee42872cc9bba926332,901529243b25532faab2c227972d7e71cf635329adde5748aa7a10c7cee57685,656,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1252,Identity V2.0 Lock Core-Distinctions Verification Matrix,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_LOCK_CORE_DISTINCTIONS_VERIFICATION_MATRIX.md,58c33e1a528687439de38fb84e636b94bb85f60c,1eb384d80daa700ba2e71ee42872cc9bba926332,01ff1e35618f4497808468927dd55ee87108a5f56b0131b2719bbaf92763ad57,710,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1253,Identity V2.0 Lock Domain-Boundary Confirmation,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_LOCK_DOMAIN_BOUNDARY_CONFIRMATION.md,fd9a59fffd700bb4673508a5a225316f5a89b6a0,1eb384d80daa700ba2e71ee42872cc9bba926332,9f7a90010d7477ad7c09c538f82faa6261cea904434428e15f03294342e1826b,752,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1254,Identity V2.0 Final Cross-Canon Consistency Confirmation,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_LOCK_FINAL_CROSS_CANON_CONSISTENCY_CONFIRMATION.md,e85dabcca0b02fd34ea3f9e757ef51c309bc6801,1eb384d80daa700ba2e71ee42872cc9bba926332,34d5790009ad29d836f1c412740b154fcd08cd31ff1f136856f27a07aa05957a,855,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1255,Identity V2.0 Lock Protocol and Provider Neutrality Verification,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_LOCK_PROTOCOL_PROVIDER_NEUTRALITY_VERIFICATION.md,ac0782879fa5a5c30923360c64a8d540926c4ae3,1eb384d80daa700ba2e71ee42872cc9bba926332,bc3ef1b58d2ed999d38c252b293bdbc7ede65edd541303469cca5f97bce710cd,583,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1256,IDENTITY_ACTOR_V2_LOCK_REVIEW_MANIFEST,MANIFEST_OR_CHECKSUM_LEDGER,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_LOCK_REVIEW_MANIFEST.json,b80530b55dda3409ee4a64884f450d58370167e0,1eb384d80daa700ba2e71ee42872cc9bba926332,5206bff63a1913954f5c9a979609ffabea0b64e1e86371de0e8f6e50894b2bc6,1979,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
