permitted_starting_state,permitted_next_state,permitted,required_authority,required_evidence,prohibited_transitions,reversal_rules,suspension_rules,supersession_rules,reactivation_rules,archival_rules
FOUNDER_REVIEW_READY,REJECTED,YES,Founder authority,FOUNDER_REVIEW_READY_TO_REJECTED_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,FOUNDER_REVIEW_READY_TO_REJECTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_REJECTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_REJECTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_REJECTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_REJECTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
FOUNDER_REVIEW_READY,ADOPTED,YES,Founder adoption authority,FOUNDER_REVIEW_READY_TO_ADOPTED_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,FOUNDER_REVIEW_READY_TO_ADOPTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_ADOPTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_ADOPTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_ADOPTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_ADOPTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
FOUNDER_REVIEW_READY,LOCKED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,FOUNDER_REVIEW_READY_TO_LOCKED_PROHIBITION_RECORD,FOUNDER_REVIEW_READY_TO_LOCKED,FOUNDER_REVIEW_READY_TO_LOCKED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_LOCKED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_LOCKED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_LOCKED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_LOCKED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
FOUNDER_REVIEW_READY,ACCESSIONED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,FOUNDER_REVIEW_READY_TO_ACCESSIONED_PROHIBITION_RECORD,FOUNDER_REVIEW_READY_TO_ACCESSIONED,FOUNDER_REVIEW_READY_TO_ACCESSIONED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_ACCESSIONED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_ACCESSIONED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_ACCESSIONED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_ACCESSIONED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
FOUNDER_REVIEW_READY,ACTIVE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,FOUNDER_REVIEW_READY_TO_ACTIVE_PROHIBITION_RECORD,FOUNDER_REVIEW_READY_TO_ACTIVE,FOUNDER_REVIEW_READY_TO_ACTIVE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_ACTIVE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_ACTIVE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_ACTIVE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_ACTIVE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
FOUNDER_REVIEW_READY,SUSPENDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,FOUNDER_REVIEW_READY_TO_SUSPENDED_PROHIBITION_RECORD,FOUNDER_REVIEW_READY_TO_SUSPENDED,FOUNDER_REVIEW_READY_TO_SUSPENDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_SUSPENDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_SUSPENDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_SUSPENDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_SUSPENDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
FOUNDER_REVIEW_READY,SUPERSEDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,FOUNDER_REVIEW_READY_TO_SUPERSEDED_PROHIBITION_RECORD,FOUNDER_REVIEW_READY_TO_SUPERSEDED,FOUNDER_REVIEW_READY_TO_SUPERSEDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_SUPERSEDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_SUPERSEDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_SUPERSEDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_SUPERSEDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
FOUNDER_REVIEW_READY,HISTORICAL_RETAINED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,FOUNDER_REVIEW_READY_TO_HISTORICAL_RETAINED_PROHIBITION_RECORD,FOUNDER_REVIEW_READY_TO_HISTORICAL_RETAINED,FOUNDER_REVIEW_READY_TO_HISTORICAL_RETAINED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_HISTORICAL_RETAINED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_HISTORICAL_RETAINED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_HISTORICAL_RETAINED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_HISTORICAL_RETAINED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
FOUNDER_REVIEW_READY,BLOCKED_EVIDENCE_REQUIRED,YES,review authority,FOUNDER_REVIEW_READY_TO_BLOCKED_EVIDENCE_REQUIRED_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,FOUNDER_REVIEW_READY_TO_BLOCKED_EVIDENCE_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,FOUNDER_REVIEW_READY_TO_BLOCKED_EVIDENCE_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,FOUNDER_REVIEW_READY_TO_BLOCKED_EVIDENCE_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,FOUNDER_REVIEW_READY_TO_BLOCKED_EVIDENCE_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,FOUNDER_REVIEW_READY_TO_BLOCKED_EVIDENCE_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,CANDIDATE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_CANDIDATE_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_CANDIDATE,REMEDIATION_REQUIRED_TO_CANDIDATE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_CANDIDATE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_CANDIDATE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_CANDIDATE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_CANDIDATE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,DRAFT_UNMERGED,YES,documentary drafting authority,REMEDIATION_REQUIRED_TO_DRAFT_UNMERGED_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,REMEDIATION_REQUIRED_TO_DRAFT_UNMERGED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_DRAFT_UNMERGED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_DRAFT_UNMERGED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_DRAFT_UNMERGED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_DRAFT_UNMERGED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,FOUNDER_REVIEW_READY,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_FOUNDER_REVIEW_READY_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_FOUNDER_REVIEW_READY,REMEDIATION_REQUIRED_TO_FOUNDER_REVIEW_READY_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_FOUNDER_REVIEW_READY_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_FOUNDER_REVIEW_READY_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_FOUNDER_REVIEW_READY_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_FOUNDER_REVIEW_READY_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,REMEDIATION_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_REMEDIATION_REQUIRED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_REMEDIATION_REQUIRED,REMEDIATION_REQUIRED_TO_REMEDIATION_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_REMEDIATION_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_REMEDIATION_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_REMEDIATION_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_REMEDIATION_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,REJECTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_REJECTED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_REJECTED,REMEDIATION_REQUIRED_TO_REJECTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_REJECTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_REJECTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_REJECTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_REJECTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,ADOPTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_ADOPTED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_ADOPTED,REMEDIATION_REQUIRED_TO_ADOPTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_ADOPTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_ADOPTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_ADOPTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_ADOPTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,LOCKED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_LOCKED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_LOCKED,REMEDIATION_REQUIRED_TO_LOCKED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_LOCKED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_LOCKED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_LOCKED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_LOCKED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,ACCESSIONED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_ACCESSIONED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_ACCESSIONED,REMEDIATION_REQUIRED_TO_ACCESSIONED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_ACCESSIONED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_ACCESSIONED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_ACCESSIONED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_ACCESSIONED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,ACTIVE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_ACTIVE_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_ACTIVE,REMEDIATION_REQUIRED_TO_ACTIVE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_ACTIVE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_ACTIVE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_ACTIVE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_ACTIVE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,SUSPENDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_SUSPENDED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_SUSPENDED,REMEDIATION_REQUIRED_TO_SUSPENDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_SUSPENDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_SUSPENDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_SUSPENDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_SUSPENDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,SUPERSEDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_SUPERSEDED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_SUPERSEDED,REMEDIATION_REQUIRED_TO_SUPERSEDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_SUPERSEDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_SUPERSEDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_SUPERSEDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_SUPERSEDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,HISTORICAL_RETAINED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_HISTORICAL_RETAINED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_HISTORICAL_RETAINED,REMEDIATION_REQUIRED_TO_HISTORICAL_RETAINED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_HISTORICAL_RETAINED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_HISTORICAL_RETAINED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_HISTORICAL_RETAINED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_HISTORICAL_RETAINED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REMEDIATION_REQUIRED,BLOCKED_EVIDENCE_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REMEDIATION_REQUIRED_TO_BLOCKED_EVIDENCE_REQUIRED_PROHIBITION_RECORD,REMEDIATION_REQUIRED_TO_BLOCKED_EVIDENCE_REQUIRED,REMEDIATION_REQUIRED_TO_BLOCKED_EVIDENCE_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REMEDIATION_REQUIRED_TO_BLOCKED_EVIDENCE_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REMEDIATION_REQUIRED_TO_BLOCKED_EVIDENCE_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REMEDIATION_REQUIRED_TO_BLOCKED_EVIDENCE_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REMEDIATION_REQUIRED_TO_BLOCKED_EVIDENCE_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,CANDIDATE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_CANDIDATE_PROHIBITION_RECORD,REJECTED_TO_CANDIDATE,REJECTED_TO_CANDIDATE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_CANDIDATE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_CANDIDATE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_CANDIDATE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_CANDIDATE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,DRAFT_UNMERGED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_DRAFT_UNMERGED_PROHIBITION_RECORD,REJECTED_TO_DRAFT_UNMERGED,REJECTED_TO_DRAFT_UNMERGED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_DRAFT_UNMERGED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_DRAFT_UNMERGED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_DRAFT_UNMERGED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_DRAFT_UNMERGED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,FOUNDER_REVIEW_READY,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_FOUNDER_REVIEW_READY_PROHIBITION_RECORD,REJECTED_TO_FOUNDER_REVIEW_READY,REJECTED_TO_FOUNDER_REVIEW_READY_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_FOUNDER_REVIEW_READY_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_FOUNDER_REVIEW_READY_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_FOUNDER_REVIEW_READY_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_FOUNDER_REVIEW_READY_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,REMEDIATION_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_REMEDIATION_REQUIRED_PROHIBITION_RECORD,REJECTED_TO_REMEDIATION_REQUIRED,REJECTED_TO_REMEDIATION_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_REMEDIATION_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_REMEDIATION_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_REMEDIATION_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_REMEDIATION_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,REJECTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_REJECTED_PROHIBITION_RECORD,REJECTED_TO_REJECTED,REJECTED_TO_REJECTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_REJECTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_REJECTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_REJECTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_REJECTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,ADOPTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_ADOPTED_PROHIBITION_RECORD,REJECTED_TO_ADOPTED,REJECTED_TO_ADOPTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_ADOPTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_ADOPTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_ADOPTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_ADOPTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,LOCKED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_LOCKED_PROHIBITION_RECORD,REJECTED_TO_LOCKED,REJECTED_TO_LOCKED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_LOCKED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_LOCKED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_LOCKED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_LOCKED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
