source_id,exact_title,artifact_class,version,repository_path,git_blob,source_commit,sha256,byte_length,lifecycle_state,authority_state,relevant_section,predecessor,successor,current_or_historical_status,unresolved_conflict
SRC-0078,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md,8d431ffb156064c2743b7d8e1c1f5a3d47efec13,1eb384d80daa700ba2e71ee42872cc9bba926332,e26bc54b75694599684e43a979b02e4cf7d3dbcd00ae6ba7ca0dcbc832fed27f,87995,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0079,MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_ADOPTED_SOURCE.docx,41505cbcb543506ca3e6e1671c2c8429aabc1d35,1eb384d80daa700ba2e71ee42872cc9bba926332,9ad61b8a2d3004488dd7d8dba145149d1764d75c278ba29d877edb39695a24a7,66770,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0080,"MASTER PLATFORM OPERATIONS, RELIABILITY, AND RELEASE MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_ADOPTED_SOURCE.md,b132e3c9d89d78bdf70d30dfc343532656e2aec5,1eb384d80daa700ba2e71ee42872cc9bba926332,bb1eae9fecf46403d05a91bf802d7ef4134ed11c22bf57b1092fb14229413596,73087,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0081,"MASTER PLATFORM RESILIENCE, BACKUP, AND RECOVERY OPERATIONAL MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V1.0,docs/canon/adopted_sources/MASTER_PLATFORM_RESILIENCE_BACKUP_AND_RECOVERY_OPERATIONAL_MODEL_V1_0_ADOPTED_SOURCE.md,2c65d776e8013ee57adf2a58434ce279ed558faf,1eb384d80daa700ba2e71ee42872cc9bba926332,9a75d2d0984c929afd6df3d51f3f6135c57443ea34a0205395325f1413095565,15339,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0082,MASTER RECORD STEWARDSHIP AND RETENTION MODEL,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adopted_sources/MASTER_RECORD_STEWARDSHIP_AND_RETENTION_MODEL_V2_1_ADOPTED_SOURCE.md,4998235d4d3a10c2fd54b812d6935f5c0e3546de,1eb384d80daa700ba2e71ee42872cc9bba926332,4623fb036481a4ffea4e7edde53fa6e83e9a81f062251c8371e242219f524c2a,61188,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0083,MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_ADOPTED_SOURCE.docx,ea28e9be00772be5b50fce9d429afce69406cc67,1eb384d80daa700ba2e71ee42872cc9bba926332,2edefbc260e0a0c1f1c55b300f0e7cc6af8af1cf81efe98bc34ce699c7fe25eb,63699,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0084,EQUINESYNC,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_ADOPTED_SOURCE.md,99918da04a11bd07a894088c5f46169a683fea1b,1eb384d80daa700ba2e71ee42872cc9bba926332,18ce9cde3f1ac8f8b01bfc72ed8dfcf066cd6434a1e1b3f0c40bfe127958ca67,67252,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0085,MASTER SECURITY INCIDENT RESPONSE AND DISCLOSURE MODEL,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V1.0,docs/canon/adopted_sources/MASTER_SECURITY_INCIDENT_RESPONSE_AND_DISCLOSURE_MODEL_V1_0_ADOPTED_SOURCE.md,fc629c7d55815d044e179e07ac9c3f97889bf655,1eb384d80daa700ba2e71ee42872cc9bba926332,3dafa7991acc40eb321cdfeae5b9caa59dbf0a41f5184bee36ec9defb0b59734,17126,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0086,MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE.docx,89db75a974714aab65041d4c1324764ceefb6e7a,1eb384d80daa700ba2e71ee42872cc9bba926332,8b79ad1b9541656cccedbe32be7b0e6bb553b212c469bbf10e6d47d0e9f60198,57409,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0087,Founder Approval and Authority Status,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE.md,11f4eabb995781fab8f6fbfaa856443ffe188345,1eb384d80daa700ba2e71ee42872cc9bba926332,7561351c796d433ac6b9da1eb66eccc53acc2244c764903f6a844d44da704361,51339,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
